year,life_expectancy,undernourishment,CO2,health_expenditure,education_expenditure,unemployment,sanitation,country_id,continent_id,income_group_id
2015,82.7439024390244,,45430.0003051758,4.18069839,2.86309003829956,3.78999996185303,100.0,139,0,3
2015,72.173,18.5,310.000002384186,4.63923359,10.1349000930786,0.734000027179718,,140,4,1
2015,52.941,25.8,910.000026226044,20.413414,3.05729007720947,4.74200010299683,12.71464273,141,1,0
2015,72.412,10.6,7000.0,7.63034058,3.90987992286682,4.0,,142,5,1
2015,,,,7.17826128,,,70.3715,143,2,3
2015,55.92,59.9,649.999976158142,,,18.9029998779297,27.11873811,144,1,0
2015,75.28780487804879,4.1,45389.9993896484,8.8132,3.78640007972717,17.6599998474121,18.6479067,145,2,2
2015,56.855,,1970.00002861023,,1.46555995941162,12.2749996185303,,146,1,0
2015,69.377,12.9,119.999997317791,5.34009647,3.86459994316101,13.8210000991821,29.05384394,147,1,1
2015,71.249,7.8,2720.00002861023,6.21926689,5.53468465805054,7.21999979019165,26.83321407,148,3,2
2015,80.77560975609757,2.5,13140.0003433228,8.49823952,4.90953016281128,8.96000003814697,61.41714762,149,2,3
2015,82.2048780487805,2.5,39189.998626709,10.80418396,7.4439001083374,7.42999982833862,94.55197972,150,2,3
2015,55.359,12.8,769.999980926514,7.05950689,5.35575008392334,23.3290004730225,,151,1,1
2015,74.29512195121953,,509.999990463257,4.5895319,4.22289991378784,,,152,1,3
2015,53.137,28.0,2390.00010490417,4.52395439,2.40000009536743,1.07099997997284,9.356973052,153,1,0
2015,59.927,20.5,1830.00004291534,4.9564662,5.10860013961792,2.20000004768372,8.321616697,154,1,0
2015,76.091,7.3,264000.0,3.66788888,3.75967001914978,0.600000023841858,24.25724286,155,0,2
2015,70.137,,4900.00009536743,6.9073596,4.96774005889893,7.55399990081787,,156,0,1
2015,67.704,3.4,73400.0015258789,6.29793644,,4.13899993896484,,157,0,2
2015,70.517,,119.999997317791,4.68395281,,2.54999995231628,35.26561548,158,4,2
2015,72.941,6.8,21329.9999237061,6.07862949,3.3872082233429,2.4300000667572,,159,5,3
2015,75.922,2.5,30479.9995422363,6.62154102,6.22044992446899,15.1599998474121,74.36254533,160,1,1
2015,,,9.99999977648258,16.69959259,,,6.174528522,161,4,2
2015,63.111,22.5,11689.9995803833,3.64969921,4.19486999511719,2.14299988746643,22.07175817,162,1,1
2015,61.373,,4719.99979019165,5.11239147,2.32152009010315,1.91100001335144,,163,1,0
2015,71.18951219512196,2.5,191070.007324219,7.77609348,5.74255990982056,9.14000034332275,64.83414272,164,2,1
2015,77.369,2.5,6639.9998664856,8.29223633,4.55424976348877,7.48999977111816,,165,3,3
2015,78.69024390243904,2.5,4990709.9609375,16.52407265,4.95341014862061,5.28000020980835,98.32452877,166,5,3
2015,70.928,2.5,99169.9981689453,4.98760509,5.49444007873535,5.19999980926514,,167,0,1
2015,75.11,8.1,220649.993896484,4.56543732,4.46576023101807,1.85000002384186,,168,0,1
2015,69.869,10.3,140.000000596046,4.32168341,5.60338020324707,1.86199998855591,,169,4,1
2015,72.73,4.4,239.999994635582,5.78755045,4.8577299118042,8.50100040435791,47.86920748,170,4,1
2015,62.649,5.2,424809.997558594,8.79018974,5.48285007476807,25.1499996185303,,171,1,2
2015,61.737,,4960.00003814697,4.43510246,4.62433004379272,10.125,,172,1,0
2015,59.534,,12430.0003051758,7.45206605,5.81278991699219,4.77799987792969,27.17584196,173,1,1
2016,63.763,22.2,5300.00019073486,11.81856155,3.5119800567627,11.1579999923706,,0,0,0
2016,59.925,15.4,29760.0002288818,2.71314907,2.7549364566803,7.41200017929077,,1,1,1
2016,78.194,4.7,4480.00001907349,4.91601658,3.96209001541138,15.4200000762939,46.69888959,2,2,2
2016,,,469.999998807907,6.30526257,3.23707008361816,,99.99999506,3,2,3
2016,77.47,6.3,201080.001831055,3.46601534,,1.63999998569489,93.85372167,4,0,3
2016,76.221,2.6,183160.003662109,9.00189686,5.54548978805542,8.11100006103516,51.26354091,5,3,2
2016,74.64,2.7,5070.00017166138,9.95196629,2.75812005996704,17.6200008392334,63.13672983,6,0,2
2016,,,,,,,,7,4,2
2016,76.617,,500.0,5.12190151,2.43080449104309,,,8,5,3
2016,82.4487804878049,2.5,384989.990234375,9.24815178,5.28623008728027,5.71000003814697,70.39184431,9,4,3
2016,81.64146341463416,2.5,63680.0003051758,10.3522625,5.4796199798584,6.01000022888184,99.63798849,10,2,3
2016,72.493,2.5,32240.0016784668,4.03655434,2.90340995788574,5.0,23.65736781,11,0,2
2016,60.528,,439.999997615814,7.71920919,4.69199991226196,1.5900000333786,,12,1,0
2016,81.4390243902439,2.5,94220.0012207031,10.77319717,6.46173000335693,7.82999992370605,85.29732015,13,2,3
2016,60.885,7.6,6739.99977111816,2.73950028,2.89910006523132,1.82799994945526,,14,1,1
2016,60.354,12.3,3700.00004768372,5.95963097,,4.43400001525879,,15,1,0
2016,71.785,13.3,74379.997253418,2.47291207,1.53553998470306,4.34999990463257,34.67175069,16,0,1
2016,74.81219512195123,3.5,41590.0001525879,7.47690725,,7.57000017166138,64.69305504,17,2,2
2016,76.899,,30299.9992370605,4.86063528,2.86999988555908,1.19099998474121,87.59331579,18,0,3
2016,76.998,2.5,22340.0001525879,9.24976635,,25.4099998474121,36.97916446,19,2,2
2016,73.8268292682927,2.5,55139.9993896484,5.91054153,4.94654989242554,5.84000015258789,74.83018213,20,2,2
2016,74.219,7.2,649.999976158142,6.14959431,7.29365015029907,7.0,,21,5,2
2016,81.22707317073171,,,,,,,22,5,3
2016,70.626,13.1,22010.0002288818,6.83333063,8.85000038146973,3.5,47.04296958,23,3,1
2016,75.23,2.5,447079.986572266,9.16901207,6.314040184021,11.6000003814697,44.88398291,24,3,2
2016,78.888,4.4,1289.99996185303,6.68155098,4.70732021331787,8.25,,25,5,3
2016,70.781,,930.000007152557,3.57613945,6.99333000183105,2.49300003051758,62.90754042,26,0,1
2016,68.178,20.1,6630.00011444092,5.56052208,7.97482490539551,21.0289993286133,,27,1,2
2016,51.593,48.6,209.999993443489,5.44400311,1.75408899784088,5.65199995040894,14.98715727,28,1,0
2016,81.9,2.5,556830.017089844,11.02296066,,7.0,83.1915656,29,5,3
2016,83.60243902439025,2.5,39669.9981689453,11.30005455,4.92645978927612,4.92000007629395,99.63594918,30,2,3
2016,79.779,3.1,86489.9978637695,8.51866722,5.34201002120972,6.73999977111816,72.75744191,31,3,3
2016,76.21,2.5,9874660.15625,4.97955608,3.79362010955811,4.53000020980835,56.24054077,32,0,2
2016,56.567,6.9,9590.00015258789,3.35172296,3.97232007980347,2.59999990463257,,33,6,1
2016,58.063,5.9,9079.99992370605,3.72950816,2.56234002113342,3.57500004768372,,34,1,1
2016,76.732,6.0,82680.0003051758,7.53117037,4.47721004486084,8.6899995803833,17.71633204,35,3,2
2016,63.7,,219.999998807907,4.65263557,,8.10200023651123,,36,1,1
2016,79.738,3.6,8079.99992370605,7.31724358,6.89395999908447,8.60000038146973,31.53311961,37,5,2
2016,78.607,2.5,27170.0000762939,12.2177515,,2.0,37.1105788,38,5,2
2016,80.513,2.5,7219.99979019165,6.62359428,6.14541006088257,12.9499998092651,76.90836255,39,0,3
2016,80.99024390243903,2.5,747150.024414063,11.23563671,4.83923006057739,4.11999988555908,96.95542656,40,2,3
2016,65.064,13.6,419.999986886978,2.7274003,3.92439007759094,26.193000793457,34.62876351,41,1,1
2016,,5.4,180.000007152557,5.12967396,5.12972021102905,,,42,5,2
2016,80.85365853658537,2.5,35319.9996948242,10.14456177,,5.98999977111816,90.90338049,43,2,3
2016,73.471,6.8,24590.0001525879,5.82760334,3.85050010681152,7.28000020980835,,44,5,2
2016,76.298,2.8,154910.003662109,6.60749578,7.34435987472534,10.1999998092651,18.52347293,45,1,1
2016,76.365,9.7,39810.001373291,7.27991486,4.36275005340576,4.59999990463257,41.80394258,46,3,2
2016,65.111,,660.000026226044,3.518888,,5.90199995040894,,47,1,0
2016,83.32926829268293,2.5,247029.998779297,8.9523859,4.22764015197754,19.6299991607666,95.66609688,48,2,3
2016,77.64146341463416,2.5,15989.9997711182,6.42956781,5.15763998031616,6.76000022888184,92.88954827,49,2,3
2016,65.482,14.4,14970.0002670288,3.60033059,5.06151008605957,2.28800010681152,5.866489062,50,1,0
2016,81.42926829268293,2.5,45700.0007629395,9.37796021,6.85153007507324,8.81999969482422,84.09987555,51,2,3
2016,67.175,6.3,1519.99998092651,3.27979708,4.8358998298645,4.32000017166138,,52,4,2
2016,82.57317073170732,2.5,313920.013427734,11.47163677,,10.0500001907349,78.68002145,53,2,3
2016,65.418,15.1,6420.00007629395,3.10769749,2.66205835342407,20.6690006256104,,54,1,2
2016,81.15609756097562,2.5,380809.997558594,9.87313271,5.37532997131348,4.80999994277954,98.04028692,55,2,3
2016,73.207,8.3,9649.99961853027,7.99670744,3.59386992454529,16.6000003814697,36.49444378,56,0,2
2016,63.124,7.7,16069.9996948242,3.46157742,4.39452981948853,5.52699995040894,11.47145828,57,1,1
2016,60.17,,2819.9999332428,5.39708233,2.54450011253357,4.88000011444092,,58,1,0
2016,57.328,,310.000002384186,8.32881451,2.29999995231628,5.95100021362305,10.1242777,59,1,0
2016,57.713,,6659.99984741211,3.14450336,,8.62899971008301,,60,1,2
2016,81.3878048780488,2.5,66849.9984741211,8.32109451,,23.5400009155273,88.6157321,61,2,3
2016,72.408,,280.000001192093,4.43910027,,,,62,5,2
2016,71.82512195121951,,,,11.0861396789551,,91.13195538,63,5,3
2016,73.541,16.4,17489.9997711182,6.07008219,2.94474005699158,2.57999992370605,,64,5,2
2016,79.391,,,,,5.40000009536743,,65,4,3
2016,69.454,6.4,2480.00001907349,4.01842117,4.73775005340576,13.46399974823,,66,3,2
2016,74.701,13.8,9470.00026702881,7.69098616,5.15961980819702,6.73000001907349,48.1578315,67,5,1
2016,78.0219512195122,2.5,16879.9991607666,6.82921791,,13.1000003814697,72.97693078,68,2,3
2016,62.896,43.2,3359.99989509583,4.90023947,1.39585995674133,13.9250001907349,,69,5,1
2016,76.06341463414635,2.5,44250.0,6.99535179,4.61454010009766,5.1100001335144,86.093358,70,2,3
2016,71.035,6.6,482510.009765625,3.02147222,3.5,4.30000019073486,,71,0,1
2016,68.897,13.9,2195250.0,3.50430417,4.25407981872559,5.4229998588562,37.79397393,72,0,1
2016,81.65365853658537,2.5,38819.9996948242,7.4248991,3.74212002754211,8.36999988555908,80.99589882,73,2,3
2016,70.122,19.1,142229.995727539,3.492342,4.71000003814697,10.8199996948242,41.7197168,74,0,2
2016,82.2048780487805,2.5,1629.99999523163,8.09714699,7.43219995498657,2.98000001907349,76.39218888,75,2,3
2016,82.40731707317074,2.5,64980.0033569336,7.17326927,5.85578012466431,4.80000019073486,91.93520069,76,0,3
2016,83.24390243902438,2.5,333339.996337891,8.72533035,3.81578993797302,11.6899995803833,95.75417839,77,2,3
2016,74.175,9.3,7570.00017166138,5.70086861,5.31461000442505,13.1899995803833,,78,5,2
2016,74.184,7.1,24819.9996948242,7.15642214,3.45282006263733,15.2799997329712,81.48468365,79,0,2
2016,83.9848780487805,2.5,1167790.0390625,10.65891647,3.14643001556396,3.09999990463257,79.8354148,80,0,3
2016,72.41,2.5,202149.993896484,3.42235565,2.97810006141663,4.96000003814697,,81,0,2
2016,65.393,23.3,19110.0006103516,5.14090776,4.89518022537231,2.75999999046326,,82,1,1
2016,68.977,8.5,11069.9996948242,6.11648464,2.79999995231628,0.720000028610229,,83,0,1
2016,67.577,3.3,70.0000002980232,9.32036781,10.0935897827148,,25.31323293,84,4,1
2016,75.224,2.5,91550.0030517578,4.73096323,5.84771013259888,2.16000008583069,100.0,85,0,3
2016,78.8,6.2,27809.9994659424,7.914958,2.12392997741699,9.78299999237061,15.33280124,86,0,1
2016,62.802,36.3,1409.9999666214,9.85343266,2.14812994003296,3.07999992370605,,87,1,0
2016,72.311,,50950.0007629395,,,19.5279998779297,21.61605785,88,1,2
2016,76.482,4.7,21930.0003051758,3.86425042,,4.23999977111816,,89,0,1
2016,52.059,32.0,689.999997615814,8.75972462,7.76074981689453,23.4750003814697,40.27448781,90,1,1
2016,74.67073170731707,2.5,11199.9998092651,6.63746214,4.004310131073,7.8600001335144,92.29599606,91,2,3
2016,82.68536585365854,2.5,8850.00038146973,5.19496346,,6.28999996185303,96.25536822,92,2,3
2016,74.58048780487805,2.5,7150.00009536743,6.13591957,4.65749979019165,9.64000034332275,74.26633217,93,2,3
2016,75.974,3.8,60319.9996948242,5.23985195,,9.30000019073486,38.05909803,94,1,1
2016,,,,1.62753129,1.37092995643616,,100.0,95,2,3
2016,71.617,,8140.00034332275,7.53552246,5.60844993591309,4.01999998092651,,96,2,2
2016,65.931,41.6,3180.0000667572,5.25697422,2.68719005584717,1.80499994754791,9.07777163,97,1,0
2016,78.013,,1759.99999046326,10.28107738,3.6869900226593,6.11999988555908,,98,0,2
2016,74.917,5.8,473309.997558594,5.55345869,4.90681982040405,3.85999989509583,47.69541008,99,5,2
2016,,,180.000007152557,17.37360954,15.2799997329712,,,100,4,2
2016,75.4,3.0,7300.00019073486,6.37943363,,23.7199993133545,12.40835639,101,2,2
2016,57.987,3.1,4670.00007629395,3.77377391,3.09477996826172,7.57000017166138,17.11413871,102,1,0
2016,82.45365853658538,2.5,1350.00002384186,8.94369507,5.08445978164673,4.69000005722046,91.86797469,103,2,3
2016,66.205,3.5,21860.0006103516,5.11349964,1.89999997615814,1.17700004577637,60.89505922,104,0,1
2016,76.44146341463414,2.5,2150.00009536743,8.63302994,,17.7199993133545,42.03397976,105,2,2
2016,69.321,7.4,18170.0000762939,4.42355633,5.18310022354126,7.23999977111816,50.01042959,106,0,1
2016,,,,,,,,107,4,3
2016,58.309,31.5,7280.00020980835,7.17241096,5.86503982543945,3.44700002670288,,108,1,0
2016,64.208,8.5,3259.99999046326,3.09649324,1.94405996799469,10.2609996795654,,109,1,1
2016,74.3948780487805,5.8,4039.99996185303,5.70678568,5.01359987258911,6.80999994277954,,110,1,2
2016,62.681,16.1,1120.00000476837,10.87966633,4.74856996536255,5.81699991226196,23.20140918,111,1,0
2016,75.649,3.5,235960.006713867,3.68569684,4.75192022323608,3.44000005722046,74.2848702,112,0,2
2016,62.625,20.2,4130.00011444092,9.3223238,10.6387958526611,23.3500003814697,,113,1,2
2016,61.137,,2109.99989509583,4.53239059,2.95843005180359,0.533999979496002,14.59767048,114,1,0
2016,53.541,9.4,110830.001831055,3.64773679,,7.05999994277954,28.17119796,115,1,1
2016,73.86,18.0,5380.00011444092,8.04877567,4.08114004135132,3.90000009536743,,116,5,1
2016,81.5609756097561,2.5,158539.993286133,10.2942524,5.47959995269775,6.01000022888184,97.48670933,117,2,3
2016,82.40731707317074,2.5,38759.9983215332,10.59129524,8.03055000305176,4.67999982833862,63.99637237,118,2,3
2016,69.848,4.5,10409.9998474121,5.42379808,3.90320992469788,2.86800003051758,38.9681496,119,0,1
2016,,,59.9999986588955,10.74993038,6.19527912139893,,,120,4,3
2016,81.61243902439026,2.5,31190.0005340576,9.23865223,6.411789894104,5.15000009536743,81.264409,121,4,3
2016,77.142,8.4,72129.997253418,4.35671568,,3.26999998092651,,122,0,3
2016,66.77,12.4,181110.000610352,2.89286923,3.00291991233826,3.77900004386902,,123,0,1
2016,77.964,7.8,10770.0004577637,7.32181311,2.84608006477356,3.26300001144409,,124,5,3
2016,76.044,6.9,56860.0006103516,4.97274113,3.81316995620728,3.74000000953674,43.01230098,125,3,2
2016,70.802,8.8,121959.999084473,3.95484376,3.5699999332428,2.70000004768372,55.92972932,126,0,1
2016,,,250.0,12.1238575,5.8600001335144,,,127,4,2
2016,63.744,23.2,7659.99984741211,2.33063054,,2.48399996757507,,128,4,1
2016,77.85121951219514,2.5,299799.987792969,6.53473806,4.63339996337891,6.15999984741211,89.74680971,129,2,3
2016,79.4949756097561,,,,,11.8000001907349,32.50916088,130,5,3
2016,81.12439024390245,2.5,48759.9983215332,9.39439583,,11.0699996948242,80.51119333,131,2,3
2016,73.836,7.7,7179.99982833862,6.68209553,,5.25,57.3829395,132,3,2
2016,79.868,,86919.9981689453,3.24747443,,0.150000005960464,94.3,133,0,3
2016,75.20975609756098,2.5,71589.9963378906,5.00346899,2.97989010810852,5.90000009536743,74.98827061,134,2,3
2016,67.93,34.9,1159.9999666214,6.92619371,3.4367299079895,1.14400005340576,,135,1,0
2016,74.761,3.7,561229.98046875,5.83562946,8.51045799255371,5.65000009536743,54.24458293,136,0,3
2016,64.663,11.8,21129.9991607666,5.48409986,,17.5200004577637,,137,1,0
2016,67.078,9.5,10130.0001144409,4.26078129,5.11309003829956,4.46000003814697,21.66300532,138,1,1
2016,82.84634146341465,,46099.9984741211,4.39192295,2.8748300075531,4.07999992370605,100.0,139,0,3
2016,72.424,18.1,360.000014305115,4.51225424,12.0,0.698000013828278,,140,4,1
2016,53.444,25.9,930.000007152557,16.5259552,3.06023001670837,4.66300010681152,12.98034479,141,1,0
2016,72.644,9.9,7170.00007629395,7.70530415,3.82523989677429,4.42000007629395,,142,5,1
2016,,,,6.72881317,,,70.3715,143,2,3
2016,56.324,59.7,660.000026226044,,,18.8889999389648,27.9790365,144,1,0
2016,75.68780487804878,4.2,46619.9989318848,8.4589138,3.63470005989075,15.2600002288818,18.46798096,145,2,2
2016,57.12,,1730.00001907349,,1.54390001296997,12.2950000762939,,146,1,0
2016,69.67,12.9,129.999995231628,6.43088818,5.17303991317749,13.8940000534058,30.17199252,147,1,1
2016,71.358,8.3,2950.00004768372,6.35384083,5.64051675796509,7.92000007629395,26.47466859,148,3,2
2016,81.17560975609757,2.5,13899.9996185303,8.4630394,4.79266977310181,8.0,65.21045217,149,2,3
2016,82.30731707317074,2.5,38779.9987792969,10.85240364,7.61861991882324,6.98999977111816,94.67042316,150,2,3
2016,56.962,13.0,839.999973773956,6.82044792,5.41466999053955,22.7199993133545,,151,1,1
2016,74.30975609756099,,579.999983310699,5.18561649,4.42102003097534,,,152,1,3
2016,53.438,28.5,2210.00003814697,5.05077505,2.29999995231628,1.10399997234344,9.484698858,153,1,0
2016,60.22,21.2,2299.99995231628,5.35245514,3.68649005889893,2.96600008010864,8.516427013,154,1,0
2016,76.403,7.5,261600.006103516,3.7540946,3.63752007484436,0.689999997615814,24.60270448,155,0,2
2016,70.397,,6090.00015258789,7.00427723,5.76367998123169,6.90000009536743,,156,0,1
2016,67.835,3.4,73339.9963378906,6.62305355,,4.16900014877319,,157,0,2
2016,70.607,,150.000005960464,5.04334545,,2.56900000572205,34.97427521,158,4,2
2016,73.1,6.8,18309.9994659424,6.83270836,3.95391273498535,3.21000003814697,,159,5,3
2016,76.115,2.5,29610.0006103516,6.60998964,7.32434988021851,15.5600004196167,75.84910852,160,1,1
2016,,,9.99999977648258,15.60996437,,,6.154131175,161,4,2
2016,63.844,22.7,11199.9998092651,3.9635036,4.10197019577026,2.15799999237061,23.10593379,162,1,1
2016,61.986,,4949.99980926514,4.9682045,2.13789010047913,1.91999995708466,,163,1,0
2016,71.47634146341464,2.5,201660.003662109,7.54540205,5.00977993011475,9.35000038146973,67.25893125,164,2,1
2016,77.498,2.5,6519.99998092651,8.67533779,4.38281011581421,7.84000015258789,,165,3,3
2016,78.53902439024391,2.5,4894500.0,16.84432411,4.79815006256104,4.86999988555908,98.31176198,166,5,3
2016,71.171,2.5,105230.003356934,4.96638346,5.38089990615845,5.19999980926514,,167,0,1
2016,75.172,7.8,223720.001220703,4.51853609,4.34481000900269,1.85000002384186,,168,0,1
2016,70.021,11.2,180.000007152557,2.93130064,,1.77600002288818,,169,4,1
2016,72.895,4.7,300.000011920929,5.4250021,4.16406011581421,8.30700016021729,47.80464214,170,4,1
2016,63.153,5.4,425140.014648438,8.82142925,5.4442400932312,26.5400009155273,,171,1,2
2016,62.464,,5320.00017166138,4.47720718,3.74792003631592,10.8719997406006,,172,1,0
2016,60.294,,11020.0004577637,7.67516281,5.47262001037598,4.78800010681152,26.87790899,173,1,1
2017,64.13,23.0,4780.00020980835,12.62081718,3.37331008911133,11.1800003051758,,0,0,0
2017,60.379,15.4,24250.0,2.79150295,2.46687889099121,7.40799999237061,,1,1,1
2017,78.333,4.7,5139.9998664856,5.01263571,3.61173009872437,13.6199998855591,47.05228993,2,2,2
2017,,,469.999998807907,6.58945513,3.21708989143372,,99.99999876,3,2,3
2017,77.647,6.4,197039.993286133,4.05959463,,2.46000003814697,95.87780128,4,0,3
2017,76.372,3.1,179320.007324219,10.44225502,5.45431995391846,8.35000038146973,,5,3,2
2017,74.797,2.8,5369.99988555908,10.36270523,2.70759010314941,17.7000007629395,64.61479069,6,0,2
2017,,,,,,,,7,4,2
2017,76.752,,500.0,4.87493944,2.44847750663757,,,8,5,3
2017,82.5,2.5,389160.003662109,9.26682281,5.13680982589722,5.59000015258789,71.35875683,9,4,3
2017,81.6439024390244,2.5,65860.0006103516,10.38460541,5.37159013748169,5.5,99.63759412,10,2,3
2017,72.693,2.5,31959.9990844727,3.73651457,2.47381997108459,5.0,22.78796404,11,0,2
2017,60.898,,529.999971389771,7.90301847,4.76202011108398,1.58899998664856,,12,1,0
2017,81.49268292682927,2.5,92720.0012207031,10.78312588,6.42534017562866,7.09000015258789,86.1781663,13,2,3
2017,61.174,7.9,6869.99988555908,2.61910868,3.53558993339539,1.64400005340576,,14,1,1
2017,60.768,12.4,4269.99998092651,6.02940798,5.62846994400024,4.56300020217896,,15,1,0
2017,72.052,12.5,79339.9963378906,2.43180156,,4.36999988555908,35.68556584,16,0,1
2017,74.81463414634148,3.0,43880.0010681152,7.5206337,4.07527017593384,6.15999984741211,66.79304934,17,2,2
2017,77.032,,30520.0004577637,4.74279165,2.32452011108398,1.18299996852875,88.80685521,18,0,3
2017,77.128,2.5,22680.0003051758,8.93797779,,20.5300006866455,38.64421651,19,2,2
2017,74.12926829268294,2.5,56009.9983215332,5.75974846,4.79499006271362,5.65000009536743,74.58773863,20,2,2
2017,74.365,7.0,639.999985694885,5.79241371,7.45028018951416,6.59999990463257,,21,5,2
2017,81.4419512195122,,,,1.32495999336243,,,22,5,3
2017,70.945,12.5,22750.0,6.4901948,8.65999984741211,3.65000009536743,48.48564858,23,3,1
2017,75.456,2.5,456489.990234375,9.47124863,6.32047986984253,12.8199996948242,45.85641823,24,3,2
2017,78.981,4.3,1179.99994754791,6.62216997,4.36638021469116,8.61999988555908,,25,5,3
2017,71.129,,970.000028610229,3.3407371,7.2257399559021,2.45300006866455,63.47546086,26,0,1
2017,68.812,21.3,7329.99992370605,6.13453388,7.29975414276123,21.5659999847412,,27,1,2
2017,52.24,46.1,219.999998807907,6.6654377,1.75365018844604,5.64799976348877,14.63759225,28,1,0
2017,81.9,2.5,568080.017089844,10.83538342,,6.34000015258789,83.5785755,29,5,3
2017,83.55121951219512,2.5,38700.0007629395,11.48099899,4.9515700340271,4.80000019073486,99.63774647,30,2,3
2017,79.909,2.9,87069.9996948242,9.06854153,5.41966009140015,6.96000003814697,74.37180759,31,3,3
2017,76.47,2.5,10096009.765625,5.06592178,3.66744995117188,4.44000005722046,60.09072637,32,0,2
2017,57.017,6.0,10560.0004196167,3.30509853,3.80347990989685,3.26999998092651,,33,6,1
2017,58.511,6.6,9170.00007629395,3.49216461,3.05962991714478,3.59999990463257,,34,1,1
2017,76.925,5.9,74989.9978637695,7.67864275,4.53551006317139,8.86999988555908,17.86728223,35,3,2
2017,63.912,,280.000001192093,5.26807404,,8.08600044250488,,36,1,1
2017,79.914,3.2,8260.00022888184,7.04522943,7.06980991363525,8.14000034332275,31.00045795,37,5,2
2017,78.662,2.5,26239.9997711182,11.7113266,,1.70000004768372,36.98810077,38,5,2
2017,80.672,2.5,7360.0001335144,6.59893894,5.71853017807007,11.0500001907349,76.99207458,39,0,3
2017,80.99268292682929,2.5,732200.012207031,11.32935143,4.87182998657227,3.75,97.03491046,40,2,3
2017,65.893,13.5,419.999986886978,2.46476841,3.74855995178223,26.0599994659424,35.43612633,41,1,1
2017,,5.7,170.000001788139,5.45470619,4.7667498588562,,,42,5,2
2017,81.10243902439025,2.5,33130.0010681152,10.03963375,7.75243997573853,5.82999992370605,91.36491906,43,2,3
2017,73.689,6.2,23549.9992370605,5.83058023,3.92026996612549,5.82999992370605,,44,5,2
2017,76.499,2.7,158339.996337891,6.27938414,6.50538015365601,10.3330001831055,18.29457734,45,1,1
2017,76.584,10.7,38549.9992370605,7.42857885,4.61426019668579,3.83999991416931,41.81090851,46,3,2
2017,65.538,,720.000028610229,3.72767901,,5.94299983978271,,47,1,0
2017,83.28292682926829,2.5,263450.012207031,8.9569416,4.20777988433838,17.2199993133545,95.6660506,48,2,3
2017,78.09268292682927,2.5,16709.9990844727,6.59183788,4.96131992340088,5.76000022888184,92.95386558,49,2,3
2017,65.872,15.7,15819.9996948242,3.45336151,5.64951992034912,2.29900002479553,6.074356692,50,1,0
2017,81.6317073170732,2.5,43020.0004577637,9.12670135,6.36311006546021,8.64000034332275,84.09987264,51,2,3
2017,67.252,6.2,1649.99997615814,3.18689561,4.65118980407715,4.27799987792969,,52,4,2
2017,82.57560975609756,2.5,317829.986572266,11.33276176,5.45160007476807,9.40999984741211,78.639709,53,2,3
2017,65.839,16.1,5329.99992370605,2.78068829,3.32681179046631,20.7210006713867,,54,1,2
2017,81.2560975609756,2.5,367000.0,9.80787468,5.38499021530151,4.32999992370605,98.05412839,55,2,3
2017,73.414,8.1,9729.99954223633,7.05804443,3.57442998886108,13.9399995803833,35.75669287,56,0,2
2017,63.463,7.1,17010.0002288818,3.35796332,3.53362989425659,4.21999979019165,11.93857292,57,1,1
2017,60.706,,3339.99991416931,3.91060591,2.3203399181366,4.91400003433228,,58,1,0
2017,57.673,,310.000002384186,7.00049543,2.20000004768372,5.98600006103516,10.62161617,59,1,0
2017,58.061,,5800.00019073486,2.95976138,,8.64799976348877,,60,1,2
2017,81.28780487804877,2.5,66800.0030517578,8.10309219,3.47708988189697,21.4899997711182,89.39438524,61,2,3
2017,72.388,,289.99999165535,4.65701056,3.17379999160767,,,62,5,2
2017,71.57975609756097,,,,11.0285596847534,,91.42666624,63,5,3
2017,73.81,16.3,16569.9996948242,6.13921785,2.95009994506836,2.46000003814697,,64,5,2
2017,79.631,,,,,5.43499994277954,,65,4,3
2017,69.624,6.1,2470.00002861023,4.31911182,4.6647801399231,13.746000289917,,66,3,2
2017,74.898,13.2,9260.00022888184,6.98996687,4.93701982498169,5.53000020980835,48.5590408,67,5,1
2017,77.8268292682927,2.5,17409.9998474121,6.75844765,3.85475993156433,11.210000038147,71.69353866,68,2,3
2017,63.29,44.6,3329.99992370605,4.78747177,1.50423002243042,13.8769998550415,,69,5,1
2017,75.81707317073172,2.5,46439.998626709,6.75595856,4.61409997940063,4.15999984741211,86.904568,70,2,3
2017,71.282,5.9,517320.007324219,2.90417194,2.6699800491333,3.88000011444092,,71,0,1
2017,69.165,13.2,2320409.91210938,2.93597651,4.30544996261597,5.35799980163574,39.88551213,72,0,1
2017,82.15609756097562,2.5,37779.9987792969,7.06397724,3.50928997993469,6.71000003814697,82.45330285,73,2,3
2017,70.294,18.8,155080.001831055,4.19215298,,13.0200004577637,42.36033706,74,0,2
2017,82.6609756097561,2.5,1669.99995708466,8.30908108,7.58385992050171,2.74000000953674,78.81124984,75,2,3
2017,82.55121951219512,2.5,65610.0006103516,7.28954744,6.05790996551514,4.21999979019165,92.69180272,76,0,3
2017,82.94634146341465,2.5,329190.002441406,8.6777401,4.04493999481201,11.210000038147,95.76461446,77,2,3
2017,74.267,9.0,7219.99979019165,6.14843798,5.26016998291016,11.6300001144409,,78,5,2
2017,74.292,8.8,26149.9996185303,7.98199606,3.22853994369507,18.1399993896484,81.68932227,79,0,2
